text_1,text_2,label_1,label_2,label_3,avg_score
"Have n't you , God , rejected us ? You do n't go out with our armies , God .","Is it not Thou , O God ? hast Thou cast us off ? And dost Thou not go forth , O God , with our hosts !",1,3,3,2.3333333333333335
"the prophets prophesy falsely , and the priests bear rule by their means ; and my people love to have it so : and what will ye do in the end thereof ?",The prophets give false words and the priests give decisions by their direction ; and my people are glad to have it so : and what will you do in the end ?,5,4,4,4.333333333333333
"These you are to put on Aaron , your brother , and on his sons , putting oil on them , separating them and making them holy , to do the work of priests to me .","And thou shalt clothe with them Aaron thy brother , and his sons with him ; and shalt anoint them , and consecrate them , and hallow them , that they may serve me as priests .",3,5,3,3.6666666666666665
"For not even they who receive circumcision do themselves keep the law ; but they desire to have you circumcised , that they may glory in your flesh .","For neither they themselves who are circumcised , keep the law ; but they will have you to be circumcised , that they may glory in your flesh .",5,5,5,5.0
"And their substance , and cattle , and all that they possess , shall be ours : only in this let us condescend , and by dwelling together , we shall make one people .","their cattle , and their substance , and all their beasts -- are they not ours ? only let us consent to them , and they dwell with us . '",4,3,2,3.0
"Therefore its name was called Babel , because there Yahweh confused the language of all the earth . From there , Yahweh scattered them abroad on the surface of all the earth .","And therefore the name thereof was called Babel , because there the language of the whole earth was confounded : and from thence the Lord scattered them abroad upon the face of all countries .",3,3,3,3.0
"And Isaiah the son of Amoz sent to Hezekiah , saying , Thus saith Jehovah the God of Israel : That which thou hast prayed to me concerning Sennacherib king of Assyria I have heard .","And Isaiah son of Amoz sendeth unto Hezekiah , saying , `Thus said Jehovah , God of Israel , That which thou hast prayed unto Me concerning Sennacherib king of Asshur I have heard :",5,4,3,4.0
"Jesus answered her , `` Everyone who drinks of this water will thirst again ,","Jesus said to her , Everyone who takes this water will be in need of it again :",2,2,2,2.0
"And the shepherds returned , glorifying and praising God for all things which they had heard and seen , as it had been said to them .","and the shepherds turned back , glorifying and praising God , for all those things they heard and saw , as it was spoken unto them .",2,4,4,3.3333333333333335
"`` You shall make a screen for the door of the Tent , of blue , and purple , and scarlet , and fine twined linen , the work of the embroiderer .","`And thou hast made a covering for the opening of the tent , blue , and purple , and scarlet , and twined linen , work of an embroiderer ;",3,3,4,3.3333333333333335
"( for Solomon had made a brazen scaffold , five cubits long , and five cubits broad , and three cubits high , and had set it in the midst of the court ; and upon it he stood , and kneeled down upon his knees before all the assembly of Israel , and spread forth his hands toward heaven ) ;","( for Solomon had made a bronze scaffold , five cubits long , and five cubits wide , and three cubits high , and had set it in the middle of the court ; and on it he stood , and knelt down on his knees before all the assembly of Israel , and spread out his hands toward heaven ; )",5,3,3,3.6666666666666665
"And a great multitude followed him , because they beheld the signs which he did on them that were sick .","And a great multitude followed him , because they saw the miracles which he did on them that were diseased .",3,3,4,3.3333333333333335
So there was great joy in Jerusalem ; for since the time of Solomon the son of David king of Israel there was not the like in Jerusalem .,"So there was great joy in Jerusalem : for nothing like this had been seen in Jerusalem from the time of Solomon , the son of David , king of Israel .",2,5,5,4.0
"And the land was not able to bear them , that they might dwell together : for their substance was great , so that they could not dwell together .","The land was not able to bear them , that they might live together ; for their substance was great , so that they could not live together .",4,4,5,4.333333333333333
"The king said , `` What have I to do with you , you sons of Zeruiah ? Because he curses , and because Yahweh has said to him , 'Curse David ; ' who then shall say , 'Why have you done so ? ' ''","And the king saith , `What -- to me and to you , O sons of Zeruiah ? for -- let him revile ; even because Jehovah hath said to him , Revile David ; and who saith , Wherefore hast Thou done so ? '",5,3,4,4.0
"The Jews answered him , `` We do n't stone you for a good work , but for blasphemy : because you , being a man , make yourself God . ''","The Jews answered him : For a good work we stone thee not , but for blasphemy ; and because that thou , being a man , maketh thyself God .",5,3,2,3.3333333333333335
"And Saul said to Michal , why have you been false to me , letting my hater go and get safely away ? And in answer Michal said to Saul , He said to me , Let me go , or I will put you to death .","And Saul saith unto Michal , `Why thus hast thou deceived me -- that thou dost send away mine enemy , and he is escaped ? ' and Michal saith unto Saul , `He said unto me , Send me away : why do I put thee to death ? '",3,3,4,3.3333333333333335
"And he who sees me , sees him who sent me .","and he who is beholding me , doth behold Him who sent me ;",4,2,3,3.0
"He shall cleanse the house with the blood of the bird , and with the running water , with the living bird , with the cedar wood , with the hyssop , and with the scarlet ;","and he shall purge the house from the defilement with the blood of the bird , and with the running water , and with the living bird , and with the cedar-wood , and with the hyssop , and with the scarlet ;",3,3,4,3.3333333333333335
"They help every one his neighbor ; and every one saith to his brother , Be of good courage .","They gave help everyone to his neighbour ; and everyone said to his brother , Take heart !",4,3,3,3.3333333333333335
